Year,Month,Date,Region,Temp,Above 35,Burnoff,Hectares burned,Region Hectares,Hectare Percent Burnt,Bushfire,Severe Bushfire
1989,1,1/01/1989,1,27.3,5,0,0,460481,0,0,0
1989,2,1/02/1989,1,28.9,4,0,0,460481,0,0,0
1989,3,1/03/1989,1,26.7,6,0,0,460481,0,0,0
1989,4,1/04/1989,1,22.2,0,0,0,460481,0,0,0
1989,5,1/05/1989,1,18.4,0,0,0,460481,0,0,0
1989,6,1/06/1989,1,14.1,0,0,0,460481,0,0,0
1989,7,1/07/1989,1,13.8,0,0,0,460481,0,0,0
1989,8,1/08/1989,1,14.1,0,0,0,460481,0,0,0
1989,9,1/09/1989,1,18.2,0,0,0,460481,0,0,0
1989,10,1/10/1989,1,19.7,0,0,0,460481,0,0,0
1989,11,1/11/1989,1,24.7,1,0,0,460481,0,0,0
1989,12,1/12/1989,1,26.6,3,0,0,460481,0,0,0
1990,1,1/01/1990,1,28.0,4,0,1,460481,0.000217164,1,0
1990,2,1/02/1990,1,26.1,2,0,0,460481,0,0,0
1990,3,1/03/1990,1,27.0,2,0,0,460481,0,0,0
1990,4,1/04/1990,1,22.4,0,0,0,460481,0,0,0
1990,5,1/05/1990,1,19.6,0,0,0,460481,0,0,0
1990,6,1/06/1990,1,16.2,0,0,0,460481,0,0,0
1990,7,1/07/1990,1,15.0,0,0,0,460481,0,0,0
1990,8,1/08/1990,1,14.5,0,0,0,460481,0,0,0
1990,9,1/09/1990,1,19.1,0,0,0,460481,0,0,0
1990,10,1/10/1990,1,22.1,0,0,0,460481,0,0,0
1990,11,1/11/1990,1,25.9,3,0,0,460481,0,0,0
1990,12,1/12/1990,1,25.0,2,0,455,460481,0.098809723,1,0
1991,1,1/01/1991,1,28.6,6,0,3,460481,0.000651493,1,0
1991,2,1/02/1991,1,29.2,5,0,0,460481,0,0,0
1991,3,1/03/1991,1,24.7,1,0,0,460481,0,0,0
1991,4,1/04/1991,1,22.4,0,0,4,460481,0.000868657,1,0
1991,5,1/05/1991,1,18.4,0,0,0,460481,0,0,0
1991,6,1/06/1991,1,16.9,0,0,0,460481,0,0,0
1991,7,1/07/1991,1,14.9,0,0,0,460481,0,0,0
1991,8,1/08/1991,1,15.2,0,0,0,460481,0,0,0
1991,9,1/09/1991,1,18.2,0,0,0,460481,0,0,0
1991,10,1/10/1991,1,21.9,0,0,0,460481,0,0,0
1991,11,1/11/1991,1,23.9,1,0,0,460481,0,0,0
1991,12,1/12/1991,1,24.6,0,0,5,460481,0.001085821,1,0
1992,1,1/01/1992,1,24.3,1,0,0,460481,0,0,0
1992,2,1/02/1992,1,28.8,2,0,33,460481,0.007166419,1,0
1992,3,1/03/1992,1,25.3,0,0,0,460481,0,0,0
1992,4,1/04/1992,1,22.6,1,0,0,460481,0,0,0
1992,5,1/05/1992,1,17.8,0,0,0,460481,0,0,0
1992,6,1/06/1992,1,15.5,0,0,0,460481,0,0,0
1992,7,1/07/1992,1,15.6,0,0,0,460481,0,0,0
1992,8,1/08/1992,1,15.1,0,0,0,460481,0,0,0
1992,9,1/09/1992,1,15.2,0,0,0,460481,0,0,0
1992,10,1/10/1992,1,20.5,0,0,0,460481,0,0,0
1992,11,1/11/1992,1,20.8,0,0,0,460481,0,0,0
1992,12,1/12/1992,1,24.1,0,0,0,460481,0,0,0
1993,1,1/01/1993,1,27.5,4,0,0,460481,0,0,0
1993,2,1/02/1993,1,27.8,6,0,0,460481,0,0,0
1993,3,1/03/1993,1,25.2,0,0,0,460481,0,0,0
1993,4,1/04/1993,1,24.1,0,0,0,460481,0,0,0
1993,5,1/05/1993,1,19.3,0,0,0,460481,0,0,0
1993,6,1/06/1993,1,15.1,0,0,0,460481,0,0,0
1993,7,1/07/1993,1,15.3,0,0,0,460481,0,0,0
1993,8,1/08/1993,1,17.8,0,0,0,460481,0,0,0
1993,9,1/09/1993,1,18.3,0,0,0,460481,0,0,0
1993,10,1/10/1993,1,20.1,0,0,0,460481,0,0,0
1993,11,1/11/1993,1,23.9,2,0,0,460481,0,0,0
1993,12,1/12/1993,1,24.2,0,0,6,460481,0.001302985,1,0
1994,1,1/01/1994,1,24.8,2,0,0,460481,0,0,0
1994,2,1/02/1994,1,26.3,1,0,0,460481,0,0,0
1994,3,1/03/1994,1,25.5,0,0,0,460481,0,0,0
1994,4,1/04/1994,1,22.2,0,0,0,460481,0,0,0
1994,5,1/05/1994,1,19.2,0,0,0,460481,0,0,0
1994,6,1/06/1994,1,16.2,0,0,0,460481,0,0,0
1994,7,1/07/1994,1,16.5,0,0,0,460481,0,0,0
1994,8,1/08/1994,1,15.7,0,0,0,460481,0,0,0
1994,9,1/09/1994,1,17.4,0,0,0,460481,0,0,0
1994,10,1/10/1994,1,21.5,0,0,0,460481,0,0,0
1994,11,1/11/1994,1,22.5,2,0,0,460481,0,0,0
1994,12,1/12/1994,1,28.2,5,0,7,460481,0.00152015,1,0
1995,1,1/01/1995,1,29.5,3,0,0,460481,0,0,0
1995,2,1/02/1995,1,29.1,6,0,0,460481,0,0,0
1995,3,1/03/1995,1,23.7,1,0,46,460481,0.009989554,1,0
1995,4,1/04/1995,1,19.8,0,0,0,460481,0,0,0
1995,5,1/05/1995,1,17.5,0,0,0,460481,0,0,0
1995,6,1/06/1995,1,16.1,0,0,0,460481,0,0,0
1995,7,1/07/1995,1,13.9,0,0,0,460481,0,0,0
1995,8,1/08/1995,1,17.4,0,0,0,460481,0,0,0
1995,9,1/09/1995,1,18.1,0,0,0,460481,0,0,0
1995,10,1/10/1995,1,21.1,0,0,0,460481,0,0,0
1995,11,1/11/1995,1,23.8,0,0,0,460481,0,0,0
1995,12,1/12/1995,1,25.1,1,0,4,460481,0.000868657,1,0
1996,1,1/01/1996,1,26.6,3,0,0,460481,0,0,0
1996,2,1/02/1996,1,27.3,1,0,0,460481,0,0,0
1996,3,1/03/1996,1,26.7,1,0,0,460481,0,0,0
1996,4,1/04/1996,1,19.9,0,0,0,460481,0,0,0
1996,5,1/05/1996,1,19.2,0,0,0,460481,0,0,0
1996,6,1/06/1996,1,16.6,0,0,0,460481,0,0,0
1996,7,1/07/1996,1,15.0,0,0,0,460481,0,0,0
1996,8,1/08/1996,1,15.1,0,0,0,460481,0,0,0
1996,9,1/09/1996,1,17.5,0,0,0,460481,0,0,0
1996,10,1/10/1996,1,21.3,0,0,0,460481,0,0,0
1996,11,1/11/1996,1,21.9,0,0,0,460481,0,0,0
1996,12,1/12/1996,1,24.9,2,0,15,460481,0.003257463,1,0
1997,1,1/01/1997,1,28.3,6,0,0,460481,0,0,0
1997,2,1/02/1997,1,31.8,9,0,0,460481,0,0,0
1997,3,1/03/1997,1,22.5,0,0,0,460481,0,0,0
1997,4,1/04/1997,1,22.1,0,0,0,460481,0,0,0
1997,5,1/05/1997,1,17.4,0,0,0,460481,0,0,0
1997,6,1/06/1997,1,15.6,0,0,0,460481,0,0,0
1997,7,1/07/1997,1,14.2,0,0,0,460481,0,0,0
1997,8,1/08/1997,1,15.0,0,0,0,460481,0,0,0
1997,9,1/09/1997,1,17.4,0,0,0,460481,0,0,0
1997,10,1/10/1997,1,21.3,0,0,0,460481,0,0,0
1997,11,1/11/1997,1,25.1,2,0,0,460481,0,0,0
1997,12,1/12/1997,1,25.3,0,0,0,460481,0,0,0
1998,1,1/01/1998,1,28.3,3,0,0,460481,0,0,0
1998,2,1/02/1998,1,26.7,4,0,34,460481,0.007383584,1,0
1998,3,1/03/1998,1,25.5,2,0,0,460481,0,0,0
1998,4,1/04/1998,1,20.1,0,0,0,460481,0,0,0
1998,5,1/05/1998,1,18.6,0,0,0,460481,0,0,0
1998,6,1/06/1998,1,15.3,0,0,0,460481,0,0,0
1998,7,1/07/1998,1,13.8,0,0,0,460481,0,0,0
1998,8,1/08/1998,1,16.1,0,0,0,460481,0,0,0
1998,9,1/09/1998,1,19.6,0,0,0,460481,0,0,0
1998,10,1/10/1998,1,20.1,0,0,0,460481,0,0,0
1998,11,1/11/1998,1,23.5,0,0,0,460481,0,0,0
1998,12,1/12/1998,1,26.3,3,0,0,460481,0,0,0
1999,1,1/01/1999,1,30.3,6,0,0,460481,0,0,0
1999,2,1/02/1999,1,29.5,3,0,0,460481,0,0,0
1999,3,1/03/1999,1,24.3,1,0,0,460481,0,0,0
1999,4,1/04/1999,1,20.7,0,0,0,460481,0,0,0
1999,5,1/05/1999,1,19.0,0,0,0,460481,0,0,0
1999,6,1/06/1999,1,15.6,0,0,0,460481,0,0,0
1999,7,1/07/1999,1,15.6,0,0,0,460481,0,0,0
1999,8,1/08/1999,1,16.7,0,0,0,460481,0,0,0
1999,9,1/09/1999,1,20.2,0,0,0,460481,0,0,0
1999,10,1/10/1999,1,21.8,0,0,0,460481,0,0,0
1999,11,1/11/1999,1,22.2,0,0,0,460481,0,0,0
1999,12,1/12/1999,1,25.2,2,0,0,460481,0,0,0
2000,1,1/01/2000,1,27.5,5,0,0,460481,0,0,0
2000,2,1/02/2000,1,31.6,8,0,0,460481,0,0,0
2000,3,1/03/2000,1,25.5,3,0,0,460481,0,0,0
2000,4,1/04/2000,1,22.4,0,0,0,460481,0,0,0
2000,5,1/05/2000,1,17.3,0,0,0,460481,0,0,0
2000,6,1/06/2000,1,15.2,0,0,0,460481,0,0,0
2000,7,1/07/2000,1,15.1,0,0,0,460481,0,0,0
2000,8,1/08/2000,1,15.5,0,0,0,460481,0,0,0
2000,9,1/09/2000,1,18.3,0,0,0,460481,0,0,0
2000,10,1/10/2000,1,20.4,0,0,0,460481,0,0,0
2000,11,1/11/2000,1,26.6,2,0,0,460481,0,0,0
2000,12,1/12/2000,1,27.2,1,0,0,460481,0,0,0
2001,1,1/01/2001,1,32.5,13,0,0,460481,0,0,0
2001,2,1/02/2001,1,30.7,9,0,0,460481,0,0,0
2001,3,1/03/2001,1,24.9,2,0,0,460481,0,0,0
2001,4,1/04/2001,1,22.0,0,0,0,460481,0,0,0
2001,5,1/05/2001,1,18.5,0,0,0,460481,0,0,0
2001,6,1/06/2001,1,15.9,0,0,0,460481,0,0,0
2001,7,1/07/2001,1,15.1,0,0,0,460481,0,0,0
2001,8,1/08/2001,1,15.6,0,0,0,460481,0,0,0
2001,9,1/09/2001,1,19.5,0,0,0,460481,0,0,0
2001,10,1/10/2001,1,18.1,0,0,0,460481,0,0,0
2001,11,1/11/2001,1,21.6,0,0,0,460481,0,0,0
2001,12,1/12/2001,1,22.5,0,0,83,460481,0.018024631,1,0
2002,1,1/01/2002,1,26.6,2,0,0,460481,0,0,0
2002,2,1/02/2002,1,25.4,2,0,0,460481,0,0,0
2002,3,1/03/2002,1,24.9,0,0,0,460481,0,0,0
2002,4,1/04/2002,1,23.7,0,0,0,460481,0,0,0
2002,5,1/05/2002,1,20.3,0,0,0,460481,0,0,0
2002,6,1/06/2002,1,15.9,0,0,0,460481,0,0,0
2002,7,1/07/2002,1,15.7,0,0,0,460481,0,0,0
2002,8,1/08/2002,1,16.0,0,0,0,460481,0,0,0
2002,9,1/09/2002,1,18.8,0,0,0,460481,0,0,0
2002,10,1/10/2002,1,21.1,0,0,0,460481,0,0,0
2002,11,1/11/2002,1,25.0,2,0,0,460481,0,0,0
2002,12,1/12/2002,1,27.1,8,0,0,460481,0,0,0
2003,1,1/01/2003,1,30.4,9,0,0,460481,0,0,0
2003,2,1/02/2003,1,27.8,1,0,2,460481,0.000434328,1,0
2003,3,1/03/2003,1,23.7,0,0,0,460481,0,0,0
2003,4,1/04/2003,1,22.5,0,0,8,460481,0.001737314,1,0
2003,5,1/05/2003,1,19.4,0,0,0,460481,0,0,0
2003,6,1/06/2003,1,15.7,0,0,0,460481,0,0,0
2003,7,1/07/2003,1,15.4,0,0,0,460481,0,0,0
2003,8,1/08/2003,1,14.8,0,0,0,460481,0,0,0
2003,9,1/09/2003,1,17.4,0,0,0,460481,0,0,0
2003,10,1/10/2003,1,18.6,0,0,0,460481,0,0,0
2003,11,1/11/2003,1,26.9,3,2,0,460481,0,0,0
2003,12,1/12/2003,1,27.5,4,0,1,460481,0.000217164,1,0
2004,1,1/01/2004,1,24.5,1,0,3,460481,0.000651493,1,0
2004,2,1/02/2004,1,30.2,7,0,5,460481,0.001085821,1,0
2004,3,1/03/2004,1,26.3,2,0,1132,460481,0.245829904,1,0
2004,4,1/04/2004,1,23.0,0,3,68,460481,0.014767167,1,0
2004,5,1/05/2004,1,18.3,0,7,0,460481,0,0,0
2004,6,1/06/2004,1,16.1,0,0,0,460481,0,0,0
2004,7,1/07/2004,1,14.6,0,0,0,460481,0,0,0
2004,8,1/08/2004,1,16.3,0,0,0,460481,0,0,0
2004,9,1/09/2004,1,17.7,0,0,0,460481,0,0,0
2004,10,1/10/2004,1,23.1,1,0,0,460481,0,0,0
2004,11,1/11/2004,1,24.4,2,0,65,460481,0.014115675,1,0
2004,12,1/12/2004,1,26.1,1,0,10,460481,0.002171642,1,0
2005,1,1/01/2005,1,27.8,4,1,144,460481,0.031271649,1,0
2005,2,1/02/2005,1,26.0,2,0,0,460481,0,0,0
2005,3,1/03/2005,1,24.8,1,0,0,460481,0,0,0
2005,4,1/04/2005,1,25.0,2,0,0,460481,0,0,0
2005,5,1/05/2005,1,20.4,0,0,0,460481,0,0,0
2005,6,1/06/2005,1,17.8,0,0,0,460481,0,0,0
2005,7,1/07/2005,1,15.3,0,0,0,460481,0,0,0
2005,8,1/08/2005,1,17.1,0,0,0,460481,0,0,0
2005,9,1/09/2005,1,18.2,0,0,0,460481,0,0,0
2005,10,1/10/2005,1,21.5,0,0,0,460481,0,0,0
2005,11,1/11/2005,1,24.6,0,3,0,460481,0,0,0
2005,12,1/12/2005,1,27.1,5,9,0,460481,0,0,0
2006,1,1/01/2006,1,30.9,6,0,106,460481,0.023019408,1,0
2006,2,1/02/2006,1,26.2,1,0,5,460481,0.001085821,1,0
2006,3,1/03/2006,1,27.3,3,0,0,460481,0,0,0
2006,4,1/04/2006,1,20.4,0,1,0,460481,0,0,0
2006,5,1/05/2006,1,17.0,0,0,0,460481,0,0,0
2006,6,1/06/2006,1,15.4,0,0,0,460481,0,0,0
2006,7,1/07/2006,1,15.3,0,0,0,460481,0,0,0
2006,8,1/08/2006,1,17.9,0,0,0,460481,0,0,0
2006,9,1/09/2006,1,20.6,0,42,0,460481,0,0,0
2006,10,1/10/2006,1,23.6,1,0,1,460481,0.000217164,1,0
2006,11,1/11/2006,1,25.4,0,0,29,460481,0.006297763,1,0
2006,12,1/12/2006,1,27.7,5,0,2,460481,0.000434328,1,0
2007,1,1/01/2007,1,28.6,4,0,1512,460481,0.32835231,1,0
2007,2,1/02/2007,1,30.5,5,0,0,460481,0,0,0
2007,3,1/03/2007,1,27.0,4,0,0,460481,0,0,0
2007,4,1/04/2007,1,24.1,0,0,0,460481,0,0,0
2007,5,1/05/2007,1,19.8,0,4,0,460481,0,0,0
2007,6,1/06/2007,1,14.6,0,0,0,460481,0,0,0
2007,7,1/07/2007,1,15.3,0,0,0,460481,0,0,0
2007,8,1/08/2007,1,17.9,0,0,0,460481,0,0,0
2007,9,1/09/2007,1,20.8,0,0,0,460481,0,0,0
2007,10,1/10/2007,1,23.1,1,37,0,460481,0,0,0
2007,11,1/11/2007,1,26.4,1,0,12,460481,0.002605971,1,0
2007,12,1/12/2007,1,27.6,5,0,50,460481,0.010858211,1,0
2008,1,1/01/2008,1,29.1,4,0,30,460481,0.006514927,1,0
2008,2,1/02/2008,1,26.7,3,0,0,460481,0,0,0
2008,3,1/03/2008,1,29.7,12,0,103,460481,0.022367915,1,0
2008,4,1/04/2008,1,22.3,0,24,0,460481,0,0,0
2008,5,1/05/2008,1,19.3,0,39,0,460481,0,0,0
2008,6,1/06/2008,1,16.8,0,0,0,460481,0,0,0
2008,7,1/07/2008,1,14.9,0,0,0,460481,0,0,0
2008,8,1/08/2008,1,14.6,0,0,0,460481,0,0,0
2008,9,1/09/2008,1,19.8,0,0,0,460481,0,0,0
2008,10,1/10/2008,1,23.0,0,0,0,460481,0,0,0
2008,11,1/11/2008,1,23.8,1,0,2,460481,0.000434328,1,0
2008,12,1/12/2008,1,24.4,0,0,2,460481,0.000434328,1,0
2009,1,1/01/2009,1,29.8,7,0,29,460481,0.006297763,1,0
2009,2,1/02/2009,1,30.0,5,0,83,460481,0.018024631,1,0
2009,3,1/03/2009,1,25.3,1,0,50,460481,0.010858211,1,0
2009,4,1/04/2009,1,22.2,0,3,0,460481,0,0,0
2009,5,1/05/2009,1,18.1,0,1,0,460481,0,0,0
2009,6,1/06/2009,1,16.1,0,0,0,460481,0,0,0
2009,7,1/07/2009,1,15.5,0,0,0,460481,0,0,0
2009,8,1/08/2009,1,17.8,0,0,0,460481,0,0,0
2009,9,1/09/2009,1,19.3,0,0,0,460481,0,0,0
2009,10,1/10/2009,1,21.3,0,2,0,460481,0,0,0
2009,11,1/11/2009,1,29.8,11,2,0,460481,0,0,0
2009,12,1/12/2009,1,27.3,5,0,10,460481,0.002171642,1,0
2010,1,1/01/2010,1,29.6,5,0,34,460481,0.007383584,1,0
2010,2,1/02/2010,1,29.7,3,0,124,460481,0.026928364,1,0
2010,3,1/03/2010,1,26.7,0,0,0,460481,0,0,0
2010,4,1/04/2010,1,23.2,0,30,0,460481,0,0,0
2010,5,1/05/2010,1,19.4,0,0,0,460481,0,0,0
2010,6,1/06/2010,1,15.7,0,0,0,460481,0,0,0
2010,7,1/07/2010,1,15.0,0,0,0,460481,0,0,0
2010,8,1/08/2010,1,15.0,0,0,0,460481,0,0,0
2010,9,1/09/2010,1,16.1,0,0,0,460481,0,0,0
2010,10,1/10/2010,1,20.5,0,17,0,460481,0,0,0
2010,11,1/11/2010,1,23.0,0,0,0,460481,0,0,0
2010,12,1/12/2010,1,25.9,2,3,3,460481,0.000651493,1,0
2011,1,1/01/2011,1,29.1,5,32,0,460481,0,0,0
2011,2,1/02/2011,1,27.6,1,0,0,460481,0,0,0
2011,3,1/03/2011,1,24.3,1,44,0,460481,0,0,0
2011,4,1/04/2011,1,22.3,0,0,0,460481,0,0,0
2011,5,1/05/2011,1,17.9,0,67,0,460481,0,0,0
2011,6,1/06/2011,1,16.5,0,0,0,460481,0,0,0
2011,7,1/07/2011,1,15.5,0,0,0,460481,0,0,0
2011,8,1/08/2011,1,17.3,0,0,0,460481,0,0,0
2011,9,1/09/2011,1,20.5,0,0,0,460481,0,0,0
2011,10,1/10/2011,1,21.3,0,16,1,460481,0.000217164,1,0
2011,11,1/11/2011,1,25.5,1,94,46,460481,0.009989554,1,0
2011,12,1/12/2011,1,26.9,1,25,107,460481,0.023236572,1,0
2012,1,1/01/2012,1,30.0,5,0,32,460481,0.006949255,1,0
2012,2,1/02/2012,1,26.7,2,0,0,460481,0,0,0
2012,3,1/03/2012,1,25.3,0,0,0,460481,0,0,0
2012,4,1/04/2012,1,23.6,0,40,0,460481,0,0,0
2012,5,1/05/2012,1,18.0,0,2,0,460481,0,0,0
2012,6,1/06/2012,1,15.3,0,0,0,460481,0,0,0
2012,7,1/07/2012,1,15.1,0,0,0,460481,0,0,0
2012,8,1/08/2012,1,15.5,0,0,0,460481,0,0,0
2012,9,1/09/2012,1,19.1,0,0,0,460481,0,0,0
2012,10,1/10/2012,1,21.9,0,2,0,460481,0,0,0
2012,11,1/11/2012,1,26.6,4,12,1,460481,0.000217164,1,0
2012,12,1/12/2012,1,27.0,4,41,1,460481,0.000217164,1,0
2013,1,1/01/2013,1,28.5,4,0,0,460481,0,0,0
2013,2,1/02/2013,1,28.7,3,0,5,460481,0.001085821,1,0
2013,3,1/03/2013,1,27.3,4,0,0,460481,0,0,0
2013,4,1/04/2013,1,23.2,0,17,0,460481,0,0,0
2013,5,1/05/2013,1,20.6,0,26,0,460481,0,0,0
2013,6,1/06/2013,1,16.1,0,0,0,460481,0,0,0
2013,7,1/07/2013,1,15.9,0,0,0,460481,0,0,0
2013,8,1/08/2013,1,16.7,0,13,0,460481,0,0,0
2013,9,1/09/2013,1,21.3,0,2,0,460481,0,0,0
2013,10,1/10/2013,1,21.8,0,4,0,460481,0,0,0
2013,11,1/11/2013,1,24.2,0,24,12,460481,0.002605971,1,0
2013,12,1/12/2013,1,27.1,4,43,0,460481,0,0,0
2014,1,1/01/2014,1,30.7,7,0,28,460481,0.006080598,1,0
2014,2,1/02/2014,1,28.2,6,0,3,460481,0.000651493,1,0
2014,3,1/03/2014,1,26.0,1,8,0,460481,0,0,0
2014,4,1/04/2014,1,22.8,1,41,0,460481,0,0,0
2014,5,1/05/2014,1,20.4,0,0,0,460481,0,0,0
2014,6,1/06/2014,1,16.5,0,0,0,460481,0,0,0
2014,7,1/07/2014,1,15.1,0,0,0,460481,0,0,0
2014,8,1/08/2014,1,16.3,0,12,0,460481,0,0,0
2014,9,1/09/2014,1,20.1,0,0,0,460481,0,0,0
2014,10,1/10/2014,1,24.5,1,36,0,460481,0,0,0
2014,11,1/11/2014,1,25.3,1,54,0,460481,0,0,0
2014,12,1/12/2014,1,25.0,0,16,287,460481,0.062326133,1,0
2015,1,1/01/2015,1,27.6,4,0,11236,460481,2.440057244,1,1
2015,2,1/02/2015,1,31.0,6,0,0,460481,0,0,0
2015,3,1/03/2015,1,24.1,0,18,0,460481,0,0,0
2015,4,1/04/2015,1,20.1,0,8,0,460481,0,0,0
2015,5,1/05/2015,1,18.1,0,0,0,460481,0,0,0
2015,6,1/06/2015,1,16.0,0,0,0,460481,0,0,0
2015,7,1/07/2015,1,14.5,0,0,0,460481,0,0,0
2015,8,1/08/2015,1,15.5,0,0,0,460481,0,0,0
2015,9,1/09/2015,1,18.5,0,94,0,460481,0,0,0
2015,10,1/10/2015,1,25.4,2,89,0,460481,0,0,0
2015,11,1/11/2015,1,25.7,1,23,8,460481,0.001737314,1,0
2015,12,1/12/2015,1,30.3,12,0,4,460481,0.000868657,1,0
2016,1,1/01/2016,1,29.1,2,0,4,460481,0.000868657,1,0
2016,2,1/02/2016,1,27.2,1,0,0,460481,0,0,0
2016,3,1/03/2016,1,27.1,2,9,0,460481,0,0,0
2016,4,1/04/2016,1,23.8,0,37,0,460481,0,0,0
1955,1,1/01/1955,2,25.9,3,0,0,2936220,0,0,0
1955,2,1/02/1955,2,24.4,1,0,0,2936220,0,0,0
1955,3,1/03/1955,2,23.0,0,0,0,2936220,0,0,0
1955,4,1/04/1955,2,19.2,0,0,0,2936220,0,0,0
1955,5,1/05/1955,2,14.7,0,0,0,2936220,0,0,0
1955,6,1/06/1955,2,13.1,0,0,0,2936220,0,0,0
1955,7,1/07/1955,2,12.9,0,0,0,2936220,0,0,0
1955,8,1/08/1955,2,14.0,0,0,0,2936220,0,0,0
1955,9,1/09/1955,2,16.1,0,0,0,2936220,0,0,0
1955,10,1/10/1955,2,17.8,0,0,0,2936220,0,0,0
1955,11,1/11/1955,2,17.7,0,0,0,2936220,0,0,0
1955,12,1/12/1955,2,21.3,3,0,0,2936220,0,0,0
1956,1,1/01/1956,2,23.5,1,0,0,2936220,0,0,0
1956,2,1/02/1956,2,28.9,0,0,0,2936220,0,0,0
1956,3,1/03/1956,2,24.9,0,0,0,2936220,0,0,0
1956,4,1/04/1956,2,18.6,0,0,0,2936220,0,0,0
1956,5,1/05/1956,2,15.6,0,0,0,2936220,0,0,0
1956,6,1/06/1956,2,12.8,0,0,0,2936220,0,0,0
1956,7,1/07/1956,2,12.9,0,0,0,2936220,0,0,0
1956,8,1/08/1956,2,13.0,0,0,0,2936220,0,0,0
1956,9,1/09/1956,2,14.9,0,0,0,2936220,0,0,0
1956,10,1/10/1956,2,15.5,0,0,0,2936220,0,0,0
1956,11,1/11/1956,2,17.6,0,0,0,2936220,0,0,0
1956,12,1/12/1956,2,19.4,0,0,11,2936220,0.000374631,1,0
1957,1,1/01/1957,2,23.8,2,0,0,2936220,0,0,0
1957,2,1/02/1957,2,24.6,3,0,0,2936220,0,0,0
1957,3,1/03/1957,2,21.8,0,0,0,2936220,0,0,0
1957,4,1/04/1957,2,18.6,0,0,0,2936220,0,0,0
1957,5,1/05/1957,2,15.5,0,0,0,2936220,0,0,0
1957,6,1/06/1957,2,16.6,0,0,0,2936220,0,0,0
1957,7,1/07/1957,2,12.5,0,0,0,2936220,0,0,0
1957,8,1/08/1957,2,14.6,0,0,0,2936220,0,0,0
1957,9,1/09/1957,2,15.2,0,0,0,2936220,0,0,0
1957,10,1/10/1957,2,16.9,0,0,0,2936220,0,0,0
1957,11,1/11/1957,2,18.3,0,0,0,2936220,0,0,0
1957,12,1/12/1957,2,22.6,1,0,1476,2936220,0.050268713,1,0
1958,1,1/01/1958,2,23.1,1,0,0,2936220,0,0,0
1958,2,1/02/1958,2,24.9,3,0,0,2936220,0,0,0
1958,3,1/03/1958,2,21.7,0,0,0,2936220,0,0,0
1958,4,1/04/1958,2,21.3,0,0,0,2936220,0,0,0
1958,5,1/05/1958,2,16.5,0,0,0,2936220,0,0,0
1958,6,1/06/1958,2,13.3,0,0,0,2936220,0,0,0
1958,7,1/07/1958,2,12.4,0,0,0,2936220,0,0,0
1958,8,1/08/1958,2,13.1,0,0,0,2936220,0,0,0
1958,9,1/09/1958,2,14.7,0,0,25,2936220,0.000851435,1,0
1958,10,1/10/1958,2,16.5,0,0,0,2936220,0,0,0
1958,11,1/11/1958,2,20.1,0,0,0,2936220,0,0,0
1958,12,1/12/1958,2,20.0,0,0,4594,2936220,0.156459666,1,0
1959,1,1/01/1959,2,27.6,4,0,0,2936220,0,0,0
1959,2,1/02/1959,2,23.8,2,0,0,2936220,0,0,0
1959,3,1/03/1959,2,22.9,0,0,0,2936220,0,0,0
1959,4,1/04/1959,2,20.0,0,0,0,2936220,0,0,0
1959,5,1/05/1959,2,16.4,0,0,0,2936220,0,0,0
1959,6,1/06/1959,2,14.2,0,0,0,2936220,0,0,0
1959,7,1/07/1959,2,13.0,0,0,0,2936220,0,0,0
1959,8,1/08/1959,2,15.3,0,0,0,2936220,0,0,0
1959,9,1/09/1959,2,15.3,0,0,0,2936220,0,0,0
1959,10,1/10/1959,2,18.5,0,0,0,2936220,0,0,0
1959,11,1/11/1959,2,24.2,1,0,0,2936220,0,0,0
1959,12,1/12/1959,2,20.2,1,0,33946,2936220,1.15611228,1,0
1960,1,1/01/1960,2,26.4,3,0,0,2936220,0,0,0
1960,2,1/02/1960,2,22.5,0,0,0,2936220,0,0,0
1960,3,1/03/1960,2,22.3,1,0,0,2936220,0,0,0
1960,4,1/04/1960,2,17.3,0,0,0,2936220,0,0,0
1960,5,1/05/1960,2,13.5,0,0,0,2936220,0,0,0
1960,6,1/06/1960,2,12.7,0,0,0,2936220,0,0,0
1960,7,1/07/1960,2,12.4,0,0,0,2936220,0,0,0
1960,8,1/08/1960,2,12.8,0,0,0,2936220,0,0,0
1960,9,1/09/1960,2,14.5,0,0,0,2936220,0,0,0
1960,10,1/10/1960,2,18.4,0,0,411,2936220,0.013997589,1,0
1960,11,1/11/1960,2,18.3,0,0,0,2936220,0,0,0
1960,12,1/12/1960,2,26.2,8,0,0,2936220,0,0,0
1961,1,1/01/1961,2,29.4,10,0,0,2936220,0,0,0
1961,2,1/02/1961,2,25.9,0,0,0,2936220,0,0,0
1961,3,1/03/1961,2,23.8,1,0,918,2936220,0.031264687,1,0
1961,4,1/04/1961,2,19.5,0,0,0,2936220,0,0,0
1961,5,1/05/1961,2,16.2,0,0,0,2936220,0,0,0
1961,6,1/06/1961,2,14.7,0,0,0,2936220,0,0,0
1961,7,1/07/1961,2,13.3,0,0,0,2936220,0,0,0
1961,8,1/08/1961,2,14.4,0,0,0,2936220,0,0,0
1961,9,1/09/1961,2,18.0,0,0,0,2936220,0,0,0
1961,10,1/10/1961,2,19.2,0,0,0,2936220,0,0,0
1961,11,1/11/1961,2,21.8,0,0,0,2936220,0,0,0
